"date","hospital_name","healthcare_region","hospital_beds_total_r7mean","hospital_beds_occupied_r7mean","oxygen_beds_total_r7mean","oxygen_beds_occupied_r7mean","mv_beds_total_r7mean","mv_beds_occupied_r7mean","icu_beds_total_r7mean","icu_beds_occupied_r7mean","icu_ecmo_systems_total_r7mean","icu_ecmo_systems_in_use_r7mean","cv19_hospital_beds_assigned_r7mean","cv19_hospital_beds_occupied_r7mean","cv19_oxygen_beds_assigned_r7mean","cv19_oxygen_beds_occupied_r7mean","cv19_mv_beds_assigned_r7mean","cv19_mv_beds_occupied_r7mean","cv19_icu_beds_assigned_r7mean","cv19_icu_beds_occupied_r7mean","cv19_icu_mv_beds_assigned_r7mean","cv19_icu_mv_beds_occupied_r7mean","cv19_icu_highflow_systems_total_r7mean","cv19_icu_highflow_systems_in_use_r7mean","cv19_icu_ecmo_assigned_r7mean","cv19_icu_ecmo_in_use_r7mean","cv19_admissions_r7mean","cv19_admissions_oxygen_r7mean","cv19_admissions_mv_r7mean","cv19_discharges_r7mean","remdesivir_vials_used_r7mean","remdesivir_patients_total_r7mean","remdesivir_patients_new_r7mean","geometry"
"2021-09-14","VšĮ Radviliškio ligoninė","Šiaulių regionas",67,40,39,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",108,57,84,39,4,1,4,3,0,0,21,20,21,20,0,0,3,3,3,1,3,1,0,0,2,2,0,2,1,1,0,NA
"2021-09-14","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,379,591,283,40,14,40,25,0,0,79,58,79,58,0,0,19,11,19,7,2,2,0,0,8,6,0,8,5,4,1,NA
"2021-09-14","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",47,29,27,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","Nacionalinis vėžio institutas","Vilniaus regionas",307,170,137,81,12,2,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","Švenčionių rajono ligoninė","Vilniaus regionas",46,34,37,25,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",250,181,250,51,18,1,9,4,0,0,37,29,37,29,5,0,5,2,5,1,5,1,0,0,5,4,0,3,4,3,1,NA
"2021-09-14","VšĮ Druskininkų ligoninė","Vilniaus regionas",54,20,23,8,3,1,3,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,49,40,33,6,1,6,2,0,0,40,33,40,33,1,0,6,1,0,0,0,0,0,0,1,0,0,2,0,0,0,NA
"2021-09-14","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,24,5,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",141,127,35,10,8,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Respublikinė Vilniaus psichiatrinė ligoninė","Vilniaus regionas",401,238,3,0,3,0,3,0,0,0,6,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Respublikinė Vilniaus universitetinė ligoninė","Vilniaus regionas",618,420,305,177,38,13,38,25,0,0,8,3,4,2,0,0,4,0,4,0,2,0,0,0,1,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Trakų ligoninė","Vilniaus regionas",108,48,81,9,5,1,5,3,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Ukmergės ligoninė","Vilniaus regionas",89,71,85,60,7,1,6,2,0,0,15,13,15,13,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,NA
"2021-09-14","VšĮ Varėnos ligoninė","Vilniaus regionas",101,66,16,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-09-14","VšĮ Vilniaus gimdymo namai","Vilniaus regionas",108,36,28,0,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-14","VšĮ Vilniaus miesto klinikinė ligoninė","Vilniaus regionas",592,302,430,67,38,6,23,14,0,0,77,62,77,62,6,0,6,6,6,2,24,4,0,0,8,5,0,5,12,10,2,NA
"2021-09-14","VšĮ Vilniaus universiteto ligoninės Santaros klinikos","Vilniaus regionas",915,795,545,355,90,25,90,61,4,4,40,34,40,34,0,0,19,17,12,9,12,8,3,3,5,3,1,4,7,6,2,NA
"2021-09-14","VšĮ Vilniaus universiteto ligoninės Žalgirio klinika","Vilniaus regionas",58,26,6,2,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos","Kauno regionas",1563,1148,1155,91,99,22,100,58,4,0,8,0,8,0,0,0,10,7,10,3,6,0,2,0,1,0,0,0,1,1,0,NA
"2021-09-15","Marijampolės ligoninė","Kauno regionas",200,133,137,48,14,5,10,9,0,0,22,22,22,22,1,0,1,1,1,1,10,0,0,0,3,3,0,2,9,7,2,NA
"2021-09-15","Šakių ligoninė","Kauno regionas",55,37,15,4,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Jonavos ligoninė","Kauno regionas",102,64,30,5,7,0,7,2,0,0,12,0,10,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Jurbarko ligoninė","Kauno regionas",75,56,40,23,6,1,6,1,0,0,22,20,22,20,0,0,1,0,1,0,2,2,0,0,2,2,0,2,3,3,1,NA
"2021-09-15","VšĮ Kaišiadorių ligoninė","Kauno regionas",49,13,29,3,4,0,4,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Kėdainių ligoninė","Kauno regionas",249,143,78,17,6,2,6,3,0,0,20,13,20,13,0,0,1,1,1,1,1,0,0,0,1,1,0,1,5,4,1,NA
"2021-09-15","VšĮ Lietuvos sveikatos mokslų universiteto Kauno ligoninė","Kauno regionas",818,385,364,82,31,11,34,13,0,0,95,52,75,40,0,0,6,4,6,2,6,2,0,0,7,3,0,6,16,13,3,NA
"2021-09-15","VšĮ Prienų ligoninė","Kauno regionas",61,27,57,10,4,0,4,1,0,0,25,0,23,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Raseinių ligoninė","Kauno regionas",79,55,45,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","Klaipėdos rajono savivaldybės Gargždų ligoninė","Klaipėdos regionas",43,23,16,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","Kretingos rajono savivaldybės VšĮ Kretingos ligoninė","Klaipėdos regionas",90,44,49,24,4,1,4,2,0,0,35,35,25,25,0,0,2,2,2,1,0,0,0,0,4,4,0,2,2,1,0,NA
"2021-09-15","VšĮ Klaipėdos Jūrininkų ligoninė","Klaipėdos regionas",350,188,325,188,23,2,25,6,0,0,8,5,8,5,0,0,4,0,4,0,0,0,0,0,3,2,0,3,2,2,0,NA
"2021-09-15","VšĮ Klaipėdos universitetinė ligoninė","Klaipėdos regionas",775,523,412,96,40,23,40,34,0,0,101,85,101,85,0,0,20,17,20,15,0,0,0,0,11,11,2,7,1,0,0,NA
"2021-09-15","VšĮ Klaipėdos vaikų ligoninė","Klaipėdos regionas",152,86,58,0,6,0,6,2,0,0,16,8,16,8,2,0,2,0,2,0,1,0,0,0,2,0,0,1,0,0,0,NA
"2021-09-15","VšĮ Respublikinė Klaipėdos ligoninė","Klaipėdos regionas",366,362,85,61,13,9,17,9,0,0,56,55,56,55,8,4,10,6,10,5,1,0,0,0,5,5,1,4,2,1,0,NA
"2021-09-15","VšĮ Šilalės rajono ligoninė","Klaipėdos regionas",34,22,34,19,2,0,3,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA
"2021-09-15","VšĮ Šilutės ligoninė","Klaipėdos regionas",85,58,85,58,10,2,6,2,0,0,20,20,20,20,2,0,2,0,2,0,2,0,0,0,2,5,0,1,0,0,0,NA
"2021-09-15","VšĮ Tauragės ligoninė","Klaipėdos regionas",197,109,78,34,12,1,12,4,0,0,33,28,33,28,4,1,4,1,4,1,4,1,0,0,5,5,0,3,2,2,1,NA
"2021-09-15","VšĮ Anykščių rajono savivaldybės ligoninė","Panevėžio regionas",93,31,16,2,6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-09-15","VšĮ Biržų ligoninė","Panevėžio regionas",77,38,18,9,6,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Ignalinos rajono ligoninė","Panevėžio regionas",36,14,18,5,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Kupiškio ligoninė","Panevėžio regionas",41,10,9,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Molėtų ligoninė","Panevėžio regionas",32,14,20,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Pasvalio ligoninė","Panevėžio regionas",67,32,48,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Respublikinė Panevėžio ligoninė","Panevėžio regionas",679,440,366,189,33,20,33,20,0,0,81,51,64,50,0,0,12,2,12,2,5,1,0,0,5,2,1,3,1,1,0,NA
"2021-09-15","VšĮ Rokiškio rajono ligoninė","Panevėžio regionas",72,54,50,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Utenos ligoninė","Panevėžio regionas",195,89,183,0,12,0,6,2,0,0,9,2,9,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,NA
"2021-09-15","VšĮ Visagino ligoninė","Panevėžio regionas",118,69,46,30,7,1,5,3,0,0,24,24,22,21,1,0,2,2,2,1,0,0,0,0,2,2,0,1,3,2,0,NA
"2021-09-15","Zarasų rajono savivaldybės VšĮ Zarasų ligoninė","Panevėžio regionas",19,13,9,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Joniškio ligoninė","Šiaulių regionas",25,17,19,4,2,0,0,0,0,0,18,14,10,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,NA
"2021-09-15","VšĮ Kelmės ligoninė","Šiaulių regionas",82,27,25,3,4,0,4,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Mažeikių ligoninė","Šiaulių regionas",150,78,33,19,6,1,6,3,0,0,26,17,26,17,2,0,3,1,3,1,0,0,0,0,2,2,0,1,0,0,0,NA
"2021-09-15","VšĮ N.Akmenės ligoninė","Šiaulių regionas",28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Pakruojo ligoninė","Šiaulių regionas",31,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Plungės rajono savivaldybės ligoninė","Šiaulių regionas",123,69,40,22,3,2,3,3,0,0,38,31,27,20,0,0,2,0,2,0,1,0,0,0,3,2,0,1,0,0,0,NA
"2021-09-15","VšĮ Radviliškio ligoninė","Šiaulių regionas",67,40,39,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",108,55,84,37,4,1,4,3,0,0,21,20,21,20,0,0,3,3,3,1,3,2,0,0,2,2,0,1,1,1,0,NA
"2021-09-15","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,378,591,281,41,15,41,25,0,0,80,57,80,57,0,0,20,11,20,7,2,2,0,0,8,6,1,8,6,4,2,NA
"2021-09-15","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",47,28,27,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","Nacionalinis vėžio institutas","Vilniaus regionas",307,171,137,82,12,2,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","Švenčionių rajono ligoninė","Vilniaus regionas",46,33,37,22,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",250,184,250,53,18,1,9,4,0,0,39,30,39,30,5,0,5,1,5,1,5,1,0,0,5,4,0,3,5,4,1,NA
"2021-09-15","VšĮ Druskininkų ligoninė","Vilniaus regionas",54,20,24,9,3,1,3,1,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA
"2021-09-15","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,49,40,33,6,2,6,2,0,0,40,28,40,28,1,0,6,1,0,0,0,0,0,0,1,0,0,2,0,0,0,NA
"2021-09-15","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,23,5,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",141,123,35,9,8,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Respublikinė Vilniaus psichiatrinė ligoninė","Vilniaus regionas",401,237,3,0,3,0,3,0,0,0,6,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Respublikinė Vilniaus universitetinė ligoninė","Vilniaus regionas",618,415,305,178,38,13,38,25,0,0,8,3,4,3,0,0,4,1,4,1,2,0,0,0,1,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Trakų ligoninė","Vilniaus regionas",108,48,81,9,5,1,5,3,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Ukmergės ligoninė","Vilniaus regionas",89,73,87,62,7,1,6,2,0,0,17,14,17,14,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,NA
"2021-09-15","VšĮ Varėnos ligoninė","Vilniaus regionas",101,66,16,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-09-15","VšĮ Vilniaus gimdymo namai","Vilniaus regionas",108,37,28,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-15","VšĮ Vilniaus miesto klinikinė ligoninė","Vilniaus regionas",592,301,430,69,38,6,23,13,0,0,80,64,80,64,6,0,6,6,6,2,24,4,0,0,9,5,0,5,15,11,3,NA
"2021-09-15","VšĮ Vilniaus universiteto ligoninės Santaros klinikos","Vilniaus regionas",918,798,545,355,92,25,92,61,4,4,40,34,40,34,0,0,20,16,12,9,12,7,3,3,4,2,0,4,7,5,1,NA
"2021-09-15","VšĮ Vilniaus universiteto ligoninės Žalgirio klinika","Vilniaus regionas",58,25,6,2,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos","Kauno regionas",1563,1145,1155,93,99,21,100,59,4,0,8,0,8,0,0,0,10,7,10,3,6,0,2,0,1,0,0,0,1,1,0,NA
"2021-09-16","Marijampolės ligoninė","Kauno regionas",200,135,137,49,14,5,10,10,0,0,22,22,22,22,1,0,2,1,2,1,10,1,0,0,3,3,0,2,9,8,2,NA
"2021-09-16","Šakių ligoninė","Kauno regionas",55,37,15,4,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Jonavos ligoninė","Kauno regionas",102,64,30,5,7,0,7,2,0,0,12,0,10,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Jurbarko ligoninė","Kauno regionas",75,57,40,23,6,1,6,1,0,0,22,20,22,20,0,0,1,0,1,0,2,1,0,0,2,2,0,2,3,3,0,NA
"2021-09-16","VšĮ Kaišiadorių ligoninė","Kauno regionas",49,14,29,3,4,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Kėdainių ligoninė","Kauno regionas",249,146,78,18,6,2,6,3,0,0,20,14,20,14,0,0,1,1,1,0,1,0,0,0,2,1,0,1,5,4,1,NA
"2021-09-16","VšĮ Lietuvos sveikatos mokslų universiteto Kauno ligoninė","Kauno regionas",818,390,364,86,31,11,34,14,0,0,95,55,75,42,0,0,6,4,6,2,6,2,0,0,8,4,0,5,16,13,2,NA
"2021-09-16","VšĮ Prienų ligoninė","Kauno regionas",61,27,57,10,4,0,4,1,0,0,25,0,23,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Raseinių ligoninė","Kauno regionas",79,58,45,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","Klaipėdos rajono savivaldybės Gargždų ligoninė","Klaipėdos regionas",43,22,16,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","Kretingos rajono savivaldybės VšĮ Kretingos ligoninė","Klaipėdos regionas",90,46,49,24,4,2,4,2,0,0,35,35,25,25,0,0,2,2,2,2,0,0,0,0,4,3,0,2,1,1,0,NA
"2021-09-16","VšĮ Klaipėdos Jūrininkų ligoninė","Klaipėdos regionas",350,188,325,188,23,2,25,6,0,0,8,5,8,5,0,0,4,0,4,0,0,0,0,0,3,2,0,3,2,2,0,NA
"2021-09-16","VšĮ Klaipėdos universitetinė ligoninė","Klaipėdos regionas",775,522,412,96,40,23,40,34,0,0,103,89,103,89,0,0,20,17,20,14,0,0,0,0,12,12,1,7,1,1,0,NA
"2021-09-16","VšĮ Klaipėdos vaikų ligoninė","Klaipėdos regionas",152,84,58,0,6,1,6,2,0,0,17,7,17,7,2,0,2,0,2,0,1,0,0,0,1,0,0,2,0,0,0,NA
"2021-09-16","VšĮ Respublikinė Klaipėdos ligoninė","Klaipėdos regionas",358,352,85,63,13,8,17,8,0,0,58,56,58,56,8,4,10,6,10,5,1,0,0,0,4,4,1,4,1,1,0,NA
"2021-09-16","VšĮ Šilalės rajono ligoninė","Klaipėdos regionas",34,20,34,17,2,0,3,0,0,0,7,6,7,6,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,NA
"2021-09-16","VšĮ Šilutės ligoninė","Klaipėdos regionas",85,60,85,60,10,2,6,2,0,0,20,20,20,20,2,0,2,0,2,0,2,0,0,0,2,2,0,1,0,0,0,NA
"2021-09-16","VšĮ Tauragės ligoninė","Klaipėdos regionas",197,116,78,35,12,1,12,4,0,0,34,29,34,29,4,1,4,1,4,1,4,1,0,0,5,5,0,3,2,2,1,NA
"2021-09-16","VšĮ Anykščių rajono savivaldybės ligoninė","Panevėžio regionas",93,31,16,2,6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"2021-09-16","VšĮ Biržų ligoninė","Panevėžio regionas",77,39,18,11,6,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Ignalinos rajono ligoninė","Panevėžio regionas",36,15,18,5,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Kupiškio ligoninė","Panevėžio regionas",41,9,9,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Molėtų ligoninė","Panevėžio regionas",32,14,20,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Pasvalio ligoninė","Panevėžio regionas",67,33,48,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Respublikinė Panevėžio ligoninė","Panevėžio regionas",679,442,366,190,33,19,33,19,0,0,83,52,66,51,0,0,12,2,12,2,5,0,0,0,5,2,1,3,1,1,0,NA
"2021-09-16","VšĮ Rokiškio rajono ligoninė","Panevėžio regionas",72,53,50,5,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Utenos ligoninė","Panevėžio regionas",195,89,183,0,12,0,6,2,0,0,11,2,11,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,NA
"2021-09-16","VšĮ Visagino ligoninė","Panevėžio regionas",118,68,46,31,7,1,5,3,0,0,25,25,22,22,1,0,3,2,2,1,0,0,0,0,2,2,0,1,3,2,0,NA
"2021-09-16","Zarasų rajono savivaldybės VšĮ Zarasų ligoninė","Panevėžio regionas",19,13,9,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Joniškio ligoninė","Šiaulių regionas",25,16,19,4,2,0,0,0,0,0,18,15,10,9,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,NA
"2021-09-16","VšĮ Kelmės ligoninė","Šiaulių regionas",82,26,25,3,4,0,4,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Mažeikių ligoninė","Šiaulių regionas",150,78,34,19,6,1,6,3,0,0,29,17,29,17,2,0,3,1,3,1,0,0,0,0,2,2,0,1,0,0,0,NA
"2021-09-16","VšĮ N.Akmenės ligoninė","Šiaulių regionas",28,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Pakruojo ligoninė","Šiaulių regionas",31,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Plungės rajono savivaldybės ligoninė","Šiaulių regionas",123,71,40,26,3,2,3,3,0,0,38,33,27,22,0,0,2,0,2,0,1,0,0,0,3,2,0,1,0,0,0,NA
"2021-09-16","VšĮ Radviliškio ligoninė","Šiaulių regionas",67,40,39,2,3,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Regioninė Telšių ligoninė","Šiaulių regionas",108,52,84,36,4,0,4,2,0,0,21,20,21,20,0,0,3,2,3,1,3,2,0,0,2,2,0,2,1,1,0,NA
"2021-09-16","VšĮ Respublikinė Šiaulių ligoninė","Šiaulių regionas",701,378,591,278,42,15,42,26,0,0,80,56,80,56,0,0,20,10,20,7,2,2,0,0,7,6,0,7,8,5,2,NA
"2021-09-16","Lietuvos Respublikos vidaus reikalų ministerijos Medicinos centras","Vilniaus regionas",47,28,27,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","Nacionalinis vėžio institutas","Vilniaus regionas",307,171,137,82,12,2,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","Švenčionių rajono ligoninė","Vilniaus regionas",46,33,37,21,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Alytaus apskrities S.Kudirkos ligoninė","Vilniaus regionas",250,183,250,54,18,1,9,3,0,0,40,31,40,31,5,0,5,1,5,1,5,1,0,0,5,4,0,3,6,4,1,NA
"2021-09-16","VšĮ Druskininkų ligoninė","Vilniaus regionas",54,19,24,9,3,1,3,1,0,0,9,2,9,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,NA
"2021-09-16","VšĮ Elektrėnų ligoninė","Vilniaus regionas",88,48,40,31,6,1,6,2,0,0,40,27,40,27,1,0,6,1,0,0,0,0,0,0,2,0,0,2,0,0,0,NA
"2021-09-16","VšĮ Lazdijų ligoninė","Vilniaus regionas",62,23,5,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Mykolo Marcinkevičiaus ligoninė","Vilniaus regionas",141,121,35,9,8,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Respublikinė Vilniaus psichiatrinė ligoninė","Vilniaus regionas",401,236,3,0,3,0,3,0,0,0,7,4,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Respublikinė Vilniaus universitetinė ligoninė","Vilniaus regionas",618,416,305,180,38,13,38,25,0,0,8,4,4,3,0,0,4,1,4,1,2,0,0,0,1,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Trakų ligoninė","Vilniaus regionas",108,48,81,9,5,1,5,3,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2021-09-16","VšĮ Ukmergės ligoninė","Vilniaus regionas",89,75,89,64,7,1,6,2,0,0,18,15,18,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,NA
"2021-09-16","VšĮ Varėnos ligoninė","Vilniaus regionas",101,66,16,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA
"2021-09-16","VšĮ Vilniaus gimdymo namai","Vilniaus regionas",108,37,28,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
